id,title,website,opt_out_url,opt_out_guide_url,opt_out_guide_video_url,email,phone,address,description,country,type,privacy_score,average_removal_days,shows_family_names,optery_support_tier,is_expanded_reach
20485,Quick Public Records,https://www.quickpublicrecords.com/,https://www.quickpublicrecords.com/help-center/privacy-requests,https://www.optery.com/quick-public-records-how-to-opt-out-of-quick-public-records-step-by-step-instructions/,,support@quickpublicrecords.com,,,"QuickPublicRecords.com provides fast access to billions of public records. They can access property records, court documents, names and aliases, phone numbers, address history, email addresses, social media information, misdemeanors and felony records, and financial disputes of individuals from local, state, and national resources. QuickPublicRecords.com provides personal details of individual by searching their 500 million phone records, 160 million property records, and 350 million people records..",United States,People Search Site,7,3,Yes,Extended,False
20511,ROC Advertising,https://www.rocadvertising.com/,,,,dataprivacy_rocadvertising@simpleoptoutcompliance.com,,,,United States,Marketing,0,0,,Core,True
21240,Radaris,https://radaris.com/,https://radaris.com/control-privacy,https://www.optery.com/radaris-how-to-opt-out-and-remove-yourself-from-radaris-step-by-step-instructions/,,customer-service@radaris.com,,,"Radaris is a data broker site that provides detailed profiles of almost everyone in the United States by accessing public records and social media profiles. Anyone can search the Radaris site for free by entering a name, email address, phone number, or company name into search fields and access information; accounts on social media, names of relatives, work experience and resumes, age, full names, current addresses, photos and videos, criminal records, and even death certificates. If you are concerned about your personal information being on display on websites like Radaris, take action and Opt Out. Follow the steps in Optery’s Opt Out guide provided below and remove your private data from Radaris.",United States,People Search Site,1,300,Yes,Ultimate,False
21209,Rain Street,https://rain-street.org/,https://rain-street.org/page/contact,https://www.optery.com/rain-street-org-how-to-opt-out-of-rain-street-org-step-by-step-instructions/,,support@arrestfacts.com,,,"Rain-Street.org collects criminal records, court records, police records, and civil records. The search engine on the Rain-Street.org website allows access to information about court proceedings and criminal histories with simple name searches. Records can contain detailed descriptions of criminal charges, arrests and convictions.",United States,People Search Site,4,10,,Ultimate,False
20829,Reach Marketing,https://reachmarketing.com/,,,,info@reachmarketing.com,,,,United States,Marketing,0,0,,Core,True
20925,Real Performance Marketing,https://rpmleader.com/,,,,ConsumerInquiries@RPMleader.com,,,,United States,Marketing,0,0,,Core,True
21377,RealSource Data,https://www.realsourcedata.com/,https://www.realsourcedata.com/do-not-sell-my-personal-information,https://www.optery.com/realsourcedata-how-to-opt-out-of-realsourcedata-step-by-step-instructions/,,privacy@realsourcedata.com,,,"RealSourceData manages, develops and maintains databases for global marketing, enabling their clients to create marketing campaigns using the most current and accurate data.",United States,Marketing,4,45,No,Core,False
20833,ReallyGreatRate,https://www.rgrmarketing.com/,https://privacyportal-eu-cdn.onetrust.com/dsarwebform/942fbf02-bbfe-4a5d-808d-080b06c5651c/3fdf8f1d-7ab3-4a99-bb4e-24965500290d.html,,,ccpa@rgrmarketing.com,,,,United States,Marketing,7,45,,Core,True
17296,Realtyhop.com,https://www.realtyhop.com/,https://www.realtyhop.com/resources/realtyhop-redaction-request-system/,https://www.optery.com/realtyhop-how-to-opt-out-of-realtyhop-step-by-step-instructions/,https://www.youtube.com/watch?v=rW0zlb0chxE,privacy-realtyhop@renthop.com,,,"RealtyHop is a data broker that allows you to search for homes, condos, apartments for sale, foreclosed homes, and homes for rent. It aggregates listings from multiple listing services and then filters them based on user preferences. The service is free to users, who can set up an account and search for properties by city, price, and other criteria. However, there are some downsides to using RealtyHop. The company makes money by selling data about its users to real estate agents. Whenever a user saves a property on RealtyHop, the site notifies agents who have access to that property so they can contact the user directly.",United States,People Search Site,7,30,No,Core,False
21429,RecordsFinder,http://recordsfinder.com/,https://recordsfinder.com/optout/,https://www.optery.com/recordsfinder-how-to-opt-out-of-recordsfinder-step-by-step-instructions/,,privacy@recordsfinder.com,,,"RecordsFinder is a powerful search engine that scans millions of public records. With RecordsFinder, users can quickly and easily access criminal records, marriage and divorce records, birth and death certificates, property records, liens, driving records, assets and more. However, there are risks associated with sites like RecordsFinder. Your personal information may be exposed in the search results for anyone to view, and the information displayed may not be accurate or up-to-date.",United States,People Search Site,6,5,Yes,Ultimate,False
21037,RecordsPage,https://recordspage.org/,https://www.truthfinder.com/opt-out/v2/submit/,,,,,,,United States,People Search Site,4,14,,Ultimate,False
21038,RecordsQuarry,https://recordsquarry.com/public-records/,https://www.truthfinder.com/opt-out/v2/submit/,,,help@truthfinder.com,,,,United States,People Search Site,4,14,,Ultimate,False
20832,RecruitBot,https://recruitbot.com/,,,,privacy@recruitbot.com,,,,United States,Marketing,0,0,,Core,True
20827,Redbird Direct,https://www.redbirddirect.com,,,,privacy@redbirddirect.com,,,,United States,Marketing,0,0,,Core,True
20828,Redi Data,https://www.redidata.com/,,,,privacy@redidata.com,,,,United States,Marketing,0,0,,Core,True
21410,Rehold,https://rehold.com/,https://rehold.com/control/privacy,https://www.optery.com/rehold-how-to-opt-out-of-rehold-step-by-step-instructions/,,removals-rehold@rehold.com,,,,United States,People Search Site,4,15,Yes,Core,False
20824,Remodeling.com,https://remodeling.com/,,,,privacy@remodeling.com,,,,United States,Marketing,0,0,,Core,True
20502,Reonomy,https://www.reonomy.com/,,,,support@reonomy.com,,,,United States,Marketing,0,0,,Core,True
20825,Resonate,https://www.resonate.com/,,,,privacy@resonate.com,,,,United States,Marketing,0,0,,Core,True
20912,Retention.com,https://retention.com/,https://app.retention.com/optout/,,,support@retention.com,,,,United States,Marketing,7,45,,Core,True
20882,Rev,https://getrev.ai/,,,,privacy@getrev.ai,,,,United States,B2B Lead Generation,0,0,,Core,True
18597,Reveal Phone Owner,https://www.revealphoneowner.com/,https://www.revealphoneowner.com/data-removal/,https://www.optery.com/reveal-phone-owner-how-to-opt-out-of-reveal-phone-owner-step-by-step-instructions/,,support@revealphoneowner.com,,,"Revealphoneowner.com collects personal information without the knowledge or consent of the individuals involved. Personal information like full names, home addresses, phone carriers, and social profiles are easy to obtain on the Reveaiphoneowner site. The personal data the site collects can be sold or shared with third-party companies, and they, in turn, may use that data for targeted advertising, identity theft, or fraud. Some data brokers claim to provide a valuable service by offering access to public records or helping people reconnect with lost friends and relatives. However, the methods used to collect and sell personal information can be controversial and raises serious privacy concerns. It’s important to be aware of the risks associated with using services like Revealphoneowner.com and take the steps needed to protect your personal information, like using privacy tools and limiting the amount of personal information you share online.","Canada,United States",Phone Directory,8,45,No,Core,False
20510,Revelio Labs,https://www.reveliolabs.com/,,,,info@reveliolabs.com,,,,"Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Malta,Netherlands,Iceland,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United Kingdom,Liechtenstein,Norway,United States",Marketing,0,0,,Core,True
21403,ReversePhoneCheck,https://www.reversephonecheck.com/,https://www.reversephonecheck.com/optout/,,,privacy@reversephonecheck.com,,,,United States,People Search Site,6,5,No,Core,False
16864,ReversePhoneLookup,https://www.reversephonelookup.com/,https://www.intelius.com/privacy-center,,,support@mailer.intelius.com,,,,United States,Phone Directory,7,14,Yes,Ultimate,False
20509,Rhetorik,https://rhetorik.com/,,,,privacy@rhetorik.com,,,,"Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Malta,Netherlands,Iceland,Canada,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United Kingdom,Liechtenstein,Norway,United States",B2B Lead Generation,0,0,,Core,True
16806,Rhode Island Arrests,https://www.riarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21125,RocketReach,https://rocketreach.co/,https://rocketreach.co/claim-profile/,https://www.optery.com/rocketreach-co-how-to-opt-out-of-rocketreach-co/,https://www.youtube.com/watch?v=wyM5Lm08KC4,privacy@rocketreach.co,,,"RocketReach.co provides users with real time contact information for 700 million professionals from 35 million companies. Using their comprehensive database, you can search for the most up to date email addresses, phone numbers and social media profiles of professionals and businesses. Rocket Reach has advanced searches, bulk lookups and browser extensions so users can execute searches using business location, employee title, and industry type to locate potential business prospects and connections.",ALL,B2B Lead Generation,0,45,,Ultimate,False
